Origin;Ship to Country code;Ship to simplified postcode 2 digits;Minimum;<=50kg;<=100kg;<=200;<=400;<=800;<=1500;<=5000;<=10000;<=15000;FTL;Carrier Leadtime in working days;Custom Clearance;DG Surcharge per shipment;Distance
ES50;SK;92;149.5798666;583.885017;260.8318155;152.6453761;101.8284729;72.63188209;61.81621267;46.73532181;35.65173541;29.87249316;5342.200813;5.858568318;0;0;2015.807767
ES50;NL;41;111.6237362;435.7232598;194.645325;113.9113677;75.98933498;54.20142581;46.13024981;34.87615913;26.60505051;22.29230023;3986.608809;4.371947234;0;0;1504.293321
ES50;SK;96;157.9061621;616.3867117;275.3509002;161.1423117;107.4967087;76.67490288;65.25718412;49.33682231;37.6362731;31.53533195;5639.571999;6.184682867;0;0;2128.016792
TR59;CH;12;161.223608;629.3363622;281.1357393;164.5277458;109.7551039;78.28576367;66.6281704;50.37333816;38.42697246;32.19785682;5758.053602;6.314616689;36;0;2172.724235
TR59;DE;37;158.4393522;618.4680194;276.2806574;161.6864291;107.8596849;76.93380538;65.47753326;49.50341432;37.76335673;31.64181498;5658.614727;6.205566231;0;0;2135.20231
TR59;BE;20;187.6254919;732.3961171;327.1743637;191.4707134;127.7285356;91.10579459;77.53916066;58.62244659;44.71975102;37.47055903;6700.989096;7.348694628;0;0;2528.528286
TR59;ES;08;189.1894678;738.501097;329.9015667;193.0667415;128.7932328;91.86521839;78.18549807;59.11110136;45.09251812;37.78289959;6756.846032;7.409950596;0;0;2549.605151
TR59;ES;19;225.7174949;881.0882526;393.5977836;230.3433788;153.6601705;109.6022268;93.28127495;70.52406181;53.79882056;45.07788697;8061.433745;8.840637406;0;0;3041.873813
TR59;DE;52;175.2688841;684.162098;305.62737;178.8608676;119.3166114;85.10576464;72.43259978;54.76169946;41.77460525;35.00282932;6259.676494;6.864725545;0;0;2362.004899
TR59;DE;74;150.3376695;586.8431005;262.153244;153.4187094;102.3443572;72.99985038;62.12938652;46.97209271;35.83235455;30.02383345;5369.265518;5.888249049;0;0;2026.02027
TR59;CH;88;144.8252107;565.3252174;252.5408231;147.7932776;98.59167798;70.32315154;59.85127696;45.24975841;34.51848306;28.92294407;5172.389679;5.672343546;36;0;1951.731815
TR59;CH;44;153.2044413;598.0335446;267.1522143;156.3442333;104.2959501;74.39187619;63.3141247;47.86779819;36.51563763;30.5963545;5471.651429;6.000531398;36;0;2064.654219
TR59;DE;21;169.8357562;662.953883;296.1532834;173.3163925;115.6179377;82.4675867;70.18727495;53.06415161;40.47964195;33.91778306;6065.633934;6.651927181;0;0;2288.785544
TR59;DE;22;170.7135349;666.3802922;297.6839213;174.2121605;116.2154971;82.89381198;70.55003069;53.33840824;40.68885683;34.09308364;6096.983541;6.686306985;0;0;2300.614898
TR59;DE;50;171.7276709;670.3389721;299.4523339;175.2470803;116.9058836;83.3862486;70.96913819;53.65526887;40.9305719;34.29561605;6133.203108;6.72602747;0;0;2314.281865
TR59;DE;59;169.1126086;660.1310761;294.8922853;172.5784246;115.1256453;82.11644602;69.88842289;52.83820851;40.30728273;33.77336373;6039.806928;6.623603784;0;0;2279.04007
TR59;DE;67;159.3769846;622.1280674;277.9156659;162.6432774;108.4979905;77.38909395;65.86502445;49.79637187;37.98683748;31.8290689;5692.10199;6.242290312;0;0;2147.838279
TR59;IT;20;139.0076804;542.6164876;242.3964299;141.8565221;94.63131728;67.49831833;57.44709184;43.43210637;33.13189906;27.76112906;4964.618301;5.444489361;0;0;1873.332074
TR59;PL;02;119.4740827;466.3670879;208.3344677;121.9226002;81.33356224;58.01333885;49.37452795;37.32895228;28.47614777;23.86008758;4266.98162;4.679420376;0;0;1610.088238
TR59;GB;SL;218.0066305;850.9888934;380.1518648;222.4744871;148.4108976;105.8580425;90.09464002;68.11484904;51.96096831;43.53795552;7786.042501;8.53862734;97;0;2937.958623
TR59;FR;44;215.5006055;841.2066243;375.7819513;219.9171032;146.7048879;104.6411855;89.05898606;67.3318567;51.36366771;43.03747896;7696.540554;8.440474296;0;0;2904.186265
TR59;GB;TA;231.410971;903.3127372;403.5258559;236.1535379;157.5360797;112.3668228;95.63419278;72.3029539;55.15583679;46.21492722;8264.774567;9.063632786;97;0;3118.601743
TR59;IE;Ireland;264.9373381;1034.182913;461.9878895;270.3669987;180.3595976;128.6463074;109.4894868;82.77806389;63.14670612;52.91045513;9462.158878;10.37675411;97;0;3570.418639
TR59;DK;41;176.5526787;689.1733903;307.8660033;180.1709725;120.1905715;85.7291401;72.96314792;55.16281329;42.08059232;35.25921507;6305.526839;6.915007703;0;0;2379.305912
TR59;BE;99;191.9413637;749.2431228;334.7002205;195.8750352;130.6666224;93.20146359;79.32276197;59.97091454;45.748421;38.33247884;6855.129182;7.517733618;0;0;2586.690979
TR59;BE;13;183.3206478;715.5921579;319.6677364;187.0776452;124.797956;89.01548032;75.76011669;57.27742416;43.69370943;36.61084155;6547.242858;7.180087556;0;0;2470.514207
TR59;TR;41;20.00762933;78.0997821;34.88856087;20.41766831;13.62045833;9.715156238;8.268464851;6.251262395;4.768734744;3.995710009;714.5665795;0.783635298;0;0;269.6321069
TR59;ES;30;221.9458463;866.3656221;387.0209228;226.4944336;151.0925708;107.7708177;91.72258234;69.34563308;52.89986389;44.3246536;7926.730428;8.692913909;0;0;2991.045324
TR59;IT;89;90.92920792;354.9421678;158.5589753;92.79272305;61.90126113;44.15273029;37.57791327;28.41027934;21.67259629;18.15941011;3247.509838;3.561408288;0;0;1225.404245
TR59;IT;28;144.5810936;564.3723061;252.1151407;147.5441575;98.42549201;70.20461495;59.75039175;45.17348549;34.46029877;28.8741916;5163.671107;5.662782253;0;0;1948.441979
TR59;IT;50;121.6402225;474.8226146;212.1117018;124.1331332;82.80819053;59.06515693;50.26971898;38.0057495;28.99243811;24.29268588;4344.344663;4.764261191;0;0;1639.280143
TR59;FR;27;201.233395;785.5145675;350.9033196;205.3574986;136.9922956;97.71341923;83.16283883;62.87415335;47.96313779;40.18818408;7186.99134;7.881672974;0;0;2711.914709
TR59;FR;06;150.9794157;589.348157;263.2722972;154.0736077;102.7812344;73.31146476;62.39459816;47.17260243;35.98531208;30.15199615;5392.185295;5.913384211;0;0;2034.66874
TR59;FR;78;194.54944;759.4237488;339.2480871;198.5365617;132.4421048;94.46787393;80.40059018;60.78579216;46.37004507;38.85333598;6948.275858;7.619883684;0;0;2621.838626
TR59;FR;60;193.0713638;753.6540784;336.6706728;197.0281937;131.4358849;93.75016067;79.78975215;60.32397623;46.0177518;38.5581504;6895.486804;7.561992135;0;0;2601.919385
TR59;IT;26;133.9310392;522.7998181;233.5439714;136.6758395;91.17532658;65.03324052;55.34909067;41.84594061;31.92190285;26.7472765;4783.307555;5.245653445;0;0;1804.916898
TR59;PL;05;119.0394836;464.6706302;207.5766299;121.4790944;81.03770313;57.80230943;49.19492308;37.19316441;28.37256288;23.77329409;4251.460041;4.662398508;0;0;1604.231378
TR59;GB;TN;210.0505147;819.9321949;366.2782855;214.3553175;142.9946665;101.9947708;86.80665107;65.62900892;50.06466139;41.94904505;7501.892171;8.227011551;97;0;2830.738311
TR59;DE;82;133.1597049;519.7889149;232.1989474;135.8886974;90.65023058;64.65870176;55.03032476;41.6049419;31.73805856;26.59323386;4755.75958;5.215442732;0;0;1794.52204
TR59;FR;80;195.3558018;762.5713822;340.6541909;199.3594492;132.9910463;94.85942113;80.73383178;61.03773502;46.56223804;39.01437395;6977.074833;7.651466316;0;0;2632.705533
TR59;TR;34;12.75620989;49.79386596;22.243805;13.01763733;8.683958627;6.194065777;5.271702679;3.985600387;3.040389259;2.547533979;455.5842734;0.499620228;0;0;171.9086101
TR59;HU;43;77.17408836;301.2490578;134.5733088;78.75570426;52.53728153;37.47362137;31.89339559;24.11257568;18.39412108;15.41238456;2756.2498;3.02266394;0;0;1040.033864
TR59;HU;28;91.80179661;358.3483177;160.0805631;93.68319468;62.49528742;44.57643543;37.93852415;28.68291437;21.88057415;18.3336742;3278.674085;3.595584815;0;0;1237.163655
TR59;DE;10;148.3928544;579.2515147;258.7619477;151.434037;101.0203986;72.0555015;61.32566136;46.36444704;35.36881601;29.63543576;5299.807021;5.812076819;0;0;1999.811039
TR59;DE;47;176.1593366;687.6379792;307.1801079;179.7695691;119.9227986;85.53814394;72.80059315;55.03991593;41.98684087;35.18066097;6291.478741;6.89960174;0;0;2374.00505
TR59;DE;02;133.9145361;522.7353985;233.515194;136.6589982;91.16409192;65.0252271;55.34227053;41.84078433;31.91796942;26.74398068;4782.718154;5.245007074;0;0;1804.694496
TR59;DE;41;174.8836548;682.6583555;304.9556215;178.4677434;119.0543614;84.91870786;72.27339777;54.6413369;41.68278746;34.92589544;6245.918143;6.849637337;0;0;2356.813371
TR59;DE;33;168.1833929;656.5038826;293.2719536;171.6301654;114.4930695;81.66524437;69.50441003;52.54788071;40.08580806;33.5877907;6006.620264;6.587209357;0;0;2266.517528
TR59;IT;10;149.4778708;583.4868761;260.6539589;152.5412899;101.7590378;72.58235569;61.77406129;46.70345381;35.62742512;29.85212363;5338.55806;5.854573463;0;0;2014.433223
TR59;IT;24;135.7417615;529.8679728;236.7014417;138.523671;92.40799975;65.91247764;56.0973999;42.41168981;32.35348094;27.10889462;4847.976969;5.316573688;0;0;1829.319033
TR59;IT;40;122.0579642;476.4532693;212.8401442;124.5594361;83.09257371;59.26800084;50.44235726;38.13627036;29.0920051;24.37611278;4359.264184;4.780622806;0;0;1644.909824
TR59;GB;WN;236.1232183;921.7069946;411.7428976;240.9623585;160.7440043;114.6549608;97.58160244;73.77526696;56.2789812;47.1560069;8433.071087;9.248196545;97;0;3182.106175
TR59;GB;DE;228.0093381;890.0344627;397.5942146;232.6821914;155.2203731;110.7150831;94.2284149;71.24013431;54.3450718;45.53558941;8143.286249;8.930401626;97;0;3072.759756
TR59;NL;36;188.3120053;735.0759224;328.3714803;192.1712963;128.1958887;91.43914669;77.82287304;58.83694355;44.88337862;37.60766217;6725.50772;7.375583179;0;0;2537.78006
TR59;NL;64;177.0819687;691.239474;308.7889596;180.7111099;120.5508927;85.98614883;73.18188528;55.32818675;42.20674639;35.36491922;6324.430276;6.935738312;0;0;2386.43887
TR59;IT;30;117.3086053;457.9141467;204.5583886;119.7127432;79.85938484;56.96184239;48.47961063;36.65236199;27.96001528;23.42762156;4189.642233;4.594605503;0;0;1580.905258
TR59;GB;LS;230.6511653;900.3468354;402.2009348;235.3781606;157.0188319;111.9978819;95.3201912;72.0655572;54.97474026;46.06318693;8237.638329;9.033873608;97;0;3108.362247
TR59;FR;57;166.3207161;649.2329236;290.0238869;169.7293147;113.2250276;80.76077958;68.73462978;51.96589864;39.64184683;33.21579678;5940.095312;6.514254222;0;0;2241.41523
TR59;FR;45;190.8270547;744.8934177;332.75713;194.7378894;129.9080418;92.66038571;78.86225641;59.62275546;45.48283012;38.10994096;6815.331967;7.474089675;0;0;2571.674033
TR59;FR;14;209.9741502;819.6341062;366.145124;214.277388;142.9426804;101.9576903;86.77509226;65.6051493;50.04646024;41.93379435;7499.164836;8.224020598;0;0;2829.709187
TR59;NL;37;186.2595686;727.0642354;324.7925173;190.0767966;126.7986652;90.44253968;76.97467154;58.19567214;44.39418891;37.19777142;6652.205547;7.29519575;0;0;2510.120469
TR59;FR;29;233.298692;910.681456;406.8175935;238.079946;158.8211707;113.2834483;96.41432289;72.89276085;55.60576718;46.59192268;8332.193964;9.13756882;0;0;3144.041547
TR59;FR;95;193.3096889;754.5843806;337.0862553;197.2714031;131.5981279;93.86588483;79.88824373;60.39843947;46.0745556;38.60574615;6903.998516;7.571326574;0;0;2605.131166
TR59;IT;04;106.1503963;414.3580774;185.1011183;108.3258565;72.26328648;51.54372205;43.86830676;33.1660473;25.30050286;21.19922326;3791.130091;4.157573895;0;0;1430.532051
TR59;ES;43;196.1681056;765.74221;342.0706561;200.1884005;133.5440328;95.25385356;81.06952898;61.2915344;46.75584724;39.17659858;7006.086022;7.683281674;0;0;2643.652516
TR59;ES;06;256.9166768;1002.874261;448.0017581;262.1819609;174.8994263;124.7516942;106.1748234;80.2720569;61.23501503;51.30865431;9175.703323;10.06261027;0;0;3462.328481
TR59;IT;21;142.3695925;555.7397117;248.2588073;145.2873337;96.91998342;69.13077068;58.83645445;44.48251541;33.93319674;28.43253424;5084.688;5.576164781;0;0;1918.638764
TR59;IT;42;127.6141376;498.1417926;222.5287931;130.2294785;86.87501228;61.96592632;52.73853258;39.87226304;30.41629579;25.48573239;4557.70128;4.998240474;0;0;1719.787399
TR59;FR;02;186.6742491;728.6829407;325.5156218;190.4999756;127.0809644;90.64389716;77.14604472;58.32523654;44.49302627;37.28058698;6667.015739;7.311437468;0;0;2515.708896
TR59;FR;77;188.6088484;736.2346493;328.8891042;192.4742229;128.3979685;91.58328555;77.94554807;58.92969036;44.95412993;37.66694449;6736.109383;7.387209579;0;0;2541.780455
TR59;FR;76;202.8868719;791.9689147;353.7865912;207.0448621;138.1179219;98.51630228;83.84616394;63.39077217;48.35723709;40.51839882;7246.04478;7.946434413;0;0;2734.197732
TR59;IT;48;116.9010242;456.3231539;203.8476639;119.2968091;79.58191861;56.76393218;48.31117139;36.52501575;27.86287003;23.34622382;4175.085595;4.578641846;0;0;1575.412506
TR59;ES;28;233.8613324;912.8777229;407.798705;238.6541172;159.2041956;113.5566511;96.64684282;73.06855444;55.73987016;46.70428721;8352.2885;9.159605658;0;0;3151.62395
TR59;FR;75;192.1603103;750.0977809;335.0820115;196.0984689;130.8156732;93.30777806;79.41324507;60.03932308;45.80060601;38.37620452;6862.948796;7.526309062;0;0;2589.641605
TR59;NL;82;185.9996108;726.0494902;324.3392126;189.8115112;126.6216955;90.31631131;76.86723994;58.11444991;44.33222906;37.14585543;6642.921232;7.285014029;0;0;2506.617157
TR59;SM;47;113.0798246;441.4071012;197.184398;115.3972974;76.98058647;54.90846245;46.73200108;35.33110514;26.95210311;22.58309466;4038.61258;4.428977595;0;0;1523.916246
TR59;PT;21;273.9637994;1069.417705;477.7278974;279.5784495;186.5044805;133.0293095;113.2198127;85.59832695;65.2981254;54.71312355;9784.53628;10.73029193;0;0;3692.063425
TR59;IT;43;130.9313905;511.0906896;228.3132956;133.6147156;89.1332761;63.5766934;54.10943909;40.90871859;31.20694915;26.14821872;4676.17599;5.128166736;0;0;1764.49224
TR59;PL;97;115.6485957;451.434299;201.6637255;118.0187132;78.72931132;56.15578723;47.79358576;36.13370206;27.56435893;23.09610217;4130.355479;4.529588198;0;0;1558.534197
TR59;GR;34;36.0658848;140.7831831;62.89035029;36.80502377;24.55232816;17.51260481;14.90478936;11.26856689;8.596152751;7.202693257;1288.082436;1.412586164;0;0;486.0406171
TR59;GR;32;41.58869879;162.3414878;72.5208282;42.44102304;28.31205685;20.19433186;17.18717838;12.99413661;9.912492361;8.305650674;1485.328109;1.628897248;0;0;560.468624
TR59;BG;41;22.16982692;86.53992049;38.65892071;22.62417826;15.09240294;10.7650601;9.162026725;6.926827912;5.284085493;4.427521015;791.7888285;0.86832171;0;0;298.770886
TR59;RO;10;40.8234172;159.3542111;71.18635858;41.66005767;27.79108128;19.8227321;16.87091382;12.75502902;9.730090695;8.152816809;1457.996303;1.598923598;0;0;550.1553337
TR59;BE;77;192.0180836;749.5425991;334.8340019;195.9533274;130.7188505;93.23871669;79.35446768;59.99488522;45.76670687;38.34780053;6857.869213;7.520738495;0;0;2587.724892
TR59;BG;15;33.95703419;132.5512847;59.21301494;34.65295411;23.11670022;16.48860478;14.03327396;10.60966931;8.093517033;6.781536142;1212.765459;1.329989183;0;0;457.6207667
TR59;RO;30;63.96598054;249.6912083;111.5415009;65.27690774;43.54568741;31.06012634;26.43493904;19.98578253;15.24602384;12.77460235;2284.526126;2.505344305;0;0;862.0352676
TR59;CZ;43;134.2188658;523.9233494;234.0458728;136.9695648;91.37126836;65.17300124;55.46803951;41.93587029;31.99050512;26.80475816;4793.587198;5.2569267;0;0;1808.795784
TR59;SI;20;100.4631197;392.1577929;175.1838566;102.5220241;68.39159769;48.78213646;41.517951;31.38909223;23.94496427;20.06342113;3588.010685;3.934821333;0;0;1353.887669
TR59;SK;93;95.54432781;372.9572885;166.60665;97.50242581;65.04306504;46.39370597;39.48518354;29.85224554;22.7725908;19.08109255;3412.337483;3.742167876;0;0;1287.599745
TR59;PL;98;119.5339982;466.6009679;208.4389461;121.9837436;81.37435048;58.04243216;49.39928895;37.3476725;28.49042837;23.87205326;4269.121483;4.681767074;0;0;1610.895686
TR59;CZ;26;126.526118;493.8947079;220.6315449;129.1191608;86.13432852;61.43761382;52.2888915;39.5323179;30.15697086;25.26844473;4518.842979;4.9556262;0;0;1705.12474
TR59;CZ;53;119.7774232;467.5511776;208.8634217;122.2321575;81.54006531;58.16063269;49.49988815;37.42372918;28.54844771;23.92066751;4277.815338;4.691301261;0;0;1614.176195
TR59;IT;22;140.1825599;547.2026295;244.445141;143.0554796;95.43113199;68.06880757;57.93262909;43.79919032;33.41192666;27.99576343;5006.578773;5.490505657;0;0;1889.165295
TR59;DE;91;142.3523248;555.6723069;248.2286964;145.269712;96.90822815;69.12238592;58.82931827;44.4771202;33.92908104;28.4290857;5084.071286;5.575488457;0;0;1918.406055
TR59;MC;98;148.985165;581.5635991;259.7947969;152.0384865;101.4236219;72.34311128;61.57044294;46.54951088;35.50999076;29.7537257;5320.961218;5.835275743;0;0;2007.793291
TR59;PL;95;120.2624553;469.4445003;209.7092025;122.7271298;81.87025729;58.39615096;49.70033521;37.5752745;28.66405307;24.01753293;4295.138114;4.710298426;0;0;1620.712713
TR59;IT;95;100.9633026;394.1102568;176.0560569;103.0324578;68.73210381;49.02501155;41.72465938;31.54537134;24.06418077;20.16331231;3605.874569;3.954411908;0;0;1360.628366
TR59;DE;64;156.8240311;612.1626132;273.4639203;160.0380033;106.7600336;76.14944971;64.8099766;48.99871703;37.37835169;31.3192203;5600.924008;6.142299231;0;0;2113.433492
TR59;DE;53;169.576903;661.9434495;295.7019048;173.0522343;115.4417199;82.34189468;70.08029982;52.9832745;40.41794537;33.86608766;6056.389068;6.641788723;0;0;2285.297118
TR59;DE;71;149.8683313;585.0110389;261.3348295;152.9397526;102.024849;72.77195263;61.9354252;46.82545085;35.72048976;29.93010224;5352.503243;5.869866563;0;0;2019.695251
TR59;ES;03;214.1664855;835.9988872;373.4555626;218.5556416;145.7966681;103.9933734;88.5076402;66.91501903;51.04568581;42.77104278;7648.892855;8.388221057;0;0;2886.207045
TR59;FR;71;172.1827193;672.1152536;300.2458305;175.7114546;117.2156639;83.60720764;71.15719405;53.797446;41.03903079;34.38649346;6149.455029;6.743850272;0;0;2320.414309
TR59;DE;46;176.5933675;689.3322188;307.9369549;180.2124951;120.2182709;85.74889744;72.97996318;55.17552625;42.09029031;35.26734099;6306.980026;6.916601352;0;0;2379.854252
TR59;IT;80;97.8860735;382.0982929;170.6900991;99.89216354;66.6372394;47.53079347;40.45294647;30.58390978;23.33073609;19.54876099;3495.97224;3.833886618;0;0;1319.158197
TR59;PT;26;278.7161588;1087.96854;486.0148852;284.4282043;189.739712;135.3369249;115.1837994;87.0831728;66.43083037;55.662214;9954.265393;10.91642675;0;0;3756.108427
TR59;NL;80;184.267392;719.287774;321.3186338;188.0437921;125.4424646;89.47519335;76.1513735;57.57322865;43.91936195;36.79991519;6581.055548;7.21716852;0;0;2483.272972
TR59;FR;38;164.1797902;640.8758193;286.2906199;167.5445124;111.767564;79.72120467;67.84985878;51.29697934;39.13156611;32.78823394;5863.632776;6.430400955;0;0;2212.563119
TR59;DE;01;137.401685;536.3474842;239.5959546;140.2176131;93.53801461;66.71849096;56.78338917;42.93032283;32.74911676;27.4403968;4907.260646;5.381587619;0;0;1851.688933
TR59;SE;29;172.352731;672.7788942;300.5422905;175.8849505;117.3314016;83.68976064;71.22745403;53.85056511;41.07955236;34.42044637;6155.526945;6.750509089;0;0;2322.705465
TR59;PT;62;262.9516355;1026.431723;458.525295;268.3406008;179.0078043;127.6821046;108.6688643;82.15764314;62.6734222;52.5138918;9391.240094;10.29898044;0;0;3543.658388
TR59;DE;89;142.6457949;556.8178678;248.7404388;145.5691966;97.10801186;69.26488699;58.9505994;44.56881318;33.99902843;28.48769443;5094.552487;5.586982752;0;0;1922.360995
TR59;CH;69;141.8453062;553.6931599;247.3445763;144.7523025;96.56306856;68.87619161;58.61978495;44.31870532;33.80823529;28.32782937;5065.963268;5.55563015;36;0;1911.573237
TR59;GB;KY;248.7878895;971.1435393;433.8270808;253.8865812;169.3656468;120.8045779;102.8154753;77.73226665;59.2975526;49.68525975;8885.386084;9.744231494;97;0;3352.781168
