Lane ID / -,Dep.shipping point,Ship to Country code,Ship to Country name,Ship to simplified postcode 2 digits,Minimum,<=50kg,<=100kg,<=200,<=400,<=800,<=1500,<=5000,<=10000,<=15000,FTL,Sample shipment (no minimum calculation),Custom Clearance,DG Surcharge per shipment,
CH01-EG-CH-36-,CH,CH,Switzerland,36,25.56 GBP / shipm.,217.09 GBP / 100kg,51.12 GBP / 100kg,36.78 GBP / 100kg,23.08 GBP / 100kg,14.10 GBP / 100kg,10.75 GBP / 100kg,5.69 GBP / 100kg,6.32 GBP / 100kg,3.04 GBP / 100kg,658.88 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-37-,CH,CH,Switzerland,37,17.28 GBP / shipm.,146.76 GBP / 100kg,34.56 GBP / 100kg,24.86 GBP / 100kg,15.60 GBP / 100kg,9.53 GBP / 100kg,7.27 GBP / 100kg,3.85 GBP / 100kg,4.27 GBP / 100kg,2.05 GBP / 100kg,445.44 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-38-,CH,CH,Switzerland,38,34.74 GBP / shipm.,295.06 GBP / 100kg,69.48 GBP / 100kg,49.99 GBP / 100kg,31.36 GBP / 100kg,19.16 GBP / 100kg,14.61 GBP / 100kg,7.74 GBP / 100kg,8.59 GBP / 100kg,4.13 GBP / 100kg,895.52 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-47-,CH,CH,Switzerland,47,28.98 GBP / shipm.,246.14 GBP / 100kg,57.96 GBP / 100kg,41.70 GBP / 100kg,26.16 GBP / 100kg,15.99 GBP / 100kg,12.19 GBP / 100kg,6.46 GBP / 100kg,7.16 GBP / 100kg,3.45 GBP / 100kg,747.04 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-49-,CH,CH,Switzerland,49,19.62 GBP / shipm.,166.64 GBP / 100kg,39.24 GBP / 100kg,28.23 GBP / 100kg,17.71 GBP / 100kg,10.82 GBP / 100kg,8.25 GBP / 100kg,4.37 GBP / 100kg,4.85 GBP / 100kg,2.33 GBP / 100kg,505.76 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-51-,CH,CH,Switzerland,51,26.10 GBP / shipm.,221.68 GBP / 100kg,52.20 GBP / 100kg,37.56 GBP / 100kg,23.56 GBP / 100kg,14.40 GBP / 100kg,10.98 GBP / 100kg,5.81 GBP / 100kg,6.45 GBP / 100kg,3.10 GBP / 100kg,672.80 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-52-,CH,CH,Switzerland,52,25.56 GBP / shipm.,217.09 GBP / 100kg,51.12 GBP / 100kg,36.78 GBP / 100kg,23.08 GBP / 100kg,14.10 GBP / 100kg,10.75 GBP / 100kg,5.69 GBP / 100kg,6.32 GBP / 100kg,3.04 GBP / 100kg,658.88 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-53-,CH,CH,Switzerland,53,21.78 GBP / shipm.,184.98 GBP / 100kg,43.56 GBP / 100kg,31.34 GBP / 100kg,19.66 GBP / 100kg,12.02 GBP / 100kg,9.16 GBP / 100kg,4.85 GBP / 100kg,5.38 GBP / 100kg,2.59 GBP / 100kg,561.44 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-55-,CH,CH,Switzerland,55,19.98 GBP / shipm.,169.70 GBP / 100kg,39.96 GBP / 100kg,28.75 GBP / 100kg,18.04 GBP / 100kg,11.02 GBP / 100kg,8.40 GBP / 100kg,4.45 GBP / 100kg,4.94 GBP / 100kg,2.38 GBP / 100kg,515.04 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-56-,CH,CH,Switzerland,56,26.64 GBP / shipm.,226.26 GBP / 100kg,53.28 GBP / 100kg,38.33 GBP / 100kg,24.05 GBP / 100kg,14.70 GBP / 100kg,11.20 GBP / 100kg,5.93 GBP / 100kg,6.59 GBP / 100kg,3.17 GBP / 100kg,686.72 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-61-,CH,CH,Switzerland,61,28.80 GBP / shipm.,244.61 GBP / 100kg,57.60 GBP / 100kg,41.44 GBP / 100kg,26.00 GBP / 100kg,15.89 GBP / 100kg,12.11 GBP / 100kg,6.42 GBP / 100kg,7.12 GBP / 100kg,3.42 GBP / 100kg,742.40 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-64-,CH,CH,Switzerland,64,12.96 GBP / shipm.,110.07 GBP / 100kg,25.92 GBP / 100kg,18.65 GBP / 100kg,11.70 GBP / 100kg,7.15 GBP / 100kg,5.45 GBP / 100kg,2.89 GBP / 100kg,3.20 GBP / 100kg,1.54 GBP / 100kg,334.08 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-65-,CH,CH,Switzerland,65,31.86 GBP / shipm.,270.60 GBP / 100kg,63.72 GBP / 100kg,45.84 GBP / 100kg,28.76 GBP / 100kg,17.58 GBP / 100kg,13.40 GBP / 100kg,7.10 GBP / 100kg,7.88 GBP / 100kg,3.79 GBP / 100kg,821.28 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-66-,CH,CH,Switzerland,66,26.28 GBP / shipm.,223.20 GBP / 100kg,52.56 GBP / 100kg,37.81 GBP / 100kg,23.73 GBP / 100kg,14.50 GBP / 100kg,11.05 GBP / 100kg,5.85 GBP / 100kg,6.50 GBP / 100kg,3.12 GBP / 100kg,677.44 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-67-,CH,CH,Switzerland,67,27.18 GBP / shipm.,230.85 GBP / 100kg,54.36 GBP / 100kg,39.11 GBP / 100kg,24.54 GBP / 100kg,14.99 GBP / 100kg,11.43 GBP / 100kg,6.06 GBP / 100kg,6.72 GBP / 100kg,3.23 GBP / 100kg,700.64 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-68-,CH,CH,Switzerland,68,35.64 GBP / shipm.,302.70 GBP / 100kg,71.28 GBP / 100kg,51.28 GBP / 100kg,32.18 GBP / 100kg,19.66 GBP / 100kg,14.99 GBP / 100kg,7.94 GBP / 100kg,8.81 GBP / 100kg,4.24 GBP / 100kg,918.72 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-70-,CH,CH,Switzerland,70,12.42 GBP / shipm.,105.49 GBP / 100kg,24.84 GBP / 100kg,17.87 GBP / 100kg,11.21 GBP / 100kg,6.85 GBP / 100kg,5.22 GBP / 100kg,2.77 GBP / 100kg,3.07 GBP / 100kg,1.48 GBP / 100kg,320.16 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-71-,CH,CH,Switzerland,71,32.40 GBP / shipm.,275.18 GBP / 100kg,64.80 GBP / 100kg,46.62 GBP / 100kg,29.25 GBP / 100kg,17.87 GBP / 100kg,13.63 GBP / 100kg,7.22 GBP / 100kg,8.01 GBP / 100kg,3.85 GBP / 100kg,835.20 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-72-,CH,CH,Switzerland,72,18.72 GBP / shipm.,159.00 GBP / 100kg,37.44 GBP / 100kg,26.94 GBP / 100kg,16.90 GBP / 100kg,10.33 GBP / 100kg,7.87 GBP / 100kg,4.17 GBP / 100kg,4.63 GBP / 100kg,2.23 GBP / 100kg,482.56 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-75-,CH,CH,Switzerland,75,13.14 GBP / shipm.,111.60 GBP / 100kg,26.28 GBP / 100kg,18.91 GBP / 100kg,11.86 GBP / 100kg,7.25 GBP / 100kg,5.53 GBP / 100kg,2.93 GBP / 100kg,3.25 GBP / 100kg,1.56 GBP / 100kg,338.72 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-76-,CH,CH,Switzerland,76,23.22 GBP / shipm.,197.22 GBP / 100kg,46.44 GBP / 100kg,33.41 GBP / 100kg,20.96 GBP / 100kg,12.81 GBP / 100kg,9.77 GBP / 100kg,5.17 GBP / 100kg,5.74 GBP / 100kg,2.76 GBP / 100kg,598.56 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-77-,CH,CH,Switzerland,77,31.14 GBP / shipm.,264.48 GBP / 100kg,62.28 GBP / 100kg,44.81 GBP / 100kg,28.11 GBP / 100kg,17.18 GBP / 100kg,13.10 GBP / 100kg,6.94 GBP / 100kg,7.70 GBP / 100kg,3.70 GBP / 100kg,802.72 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-89-,CH,CH,Switzerland,89,18.72 GBP / shipm.,159.00 GBP / 100kg,37.44 GBP / 100kg,26.94 GBP / 100kg,16.90 GBP / 100kg,10.33 GBP / 100kg,7.87 GBP / 100kg,4.17 GBP / 100kg,4.63 GBP / 100kg,2.23 GBP / 100kg,482.56 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-91-,CH,CH,Switzerland,91,28.08 GBP / shipm.,238.49 GBP / 100kg,56.16 GBP / 100kg,40.40 GBP / 100kg,25.35 GBP / 100kg,15.49 GBP / 100kg,11.81 GBP / 100kg,6.26 GBP / 100kg,6.94 GBP / 100kg,3.34 GBP / 100kg,723.84 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-CH-96-,CH,CH,Switzerland,96,35.64 GBP / shipm.,302.70 GBP / 100kg,71.28 GBP / 100kg,51.28 GBP / 100kg,32.18 GBP / 100kg,19.66 GBP / 100kg,14.99 GBP / 100kg,7.94 GBP / 100kg,8.81 GBP / 100kg,4.24 GBP / 100kg,918.72 GBP / shipm.,49.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-TR-09-,CH,TR,Turkey,09,162.74 GBP / shipm.,325.16 GBP / 100kg,166.78 GBP / 100kg,82.27 GBP / 100kg,39.20 GBP / 100kg,18.97 GBP / 100kg,13.83 GBP / 100kg,15.00 GBP / 100kg,16.39 GBP / 100kg,15.61 GBP / 100kg,"3,237.42 GBP / shipm.",139.00 EUR / shipm.,0.00 EUR / shipm.,,
FR01-EG-PL-93-,FR01/FRB1,PL,Poland,93,69.81 GBP / shipm.,386.80 GBP / 100kg,135.52 GBP / 100kg,84.40 GBP / 100kg,69.74 GBP / 100kg,49.82 GBP / 100kg,48.87 GBP / 100kg,43.05 GBP / 100kg,27.82 GBP / 100kg,18.99 GBP / 100kg,"2,203.49 GBP / shipm.",45.00 EUR / shipm.,0.00 EUR / shipm.,,
FR01-EG-PL-95-,FR01/FRB1,PL,Poland,95,70.98 GBP / shipm.,393.28 GBP / 100kg,137.79 GBP / 100kg,85.81 GBP / 100kg,70.91 GBP / 100kg,50.65 GBP / 100kg,49.69 GBP / 100kg,43.77 GBP / 100kg,28.28 GBP / 100kg,19.31 GBP / 100kg,"2,240.42 GBP / shipm.",45.00 EUR / shipm.,0.00 EUR / shipm.,,
FR01-EG-PL-97-,FR01/FRB1,PL,Poland,97,37.44 GBP / shipm.,207.45 GBP / 100kg,72.68 GBP / 100kg,45.26 GBP / 100kg,37.40 GBP / 100kg,26.72 GBP / 100kg,26.21 GBP / 100kg,23.09 GBP / 100kg,14.92 GBP / 100kg,10.19 GBP / 100kg,"1,181.76 GBP / shipm.",45.00 EUR / shipm.,0.00 EUR / shipm.,,
FR01-EG-PL-98-,FR01/FRB1,PL,Poland,98,49.92 GBP / shipm.,276.60 GBP / 100kg,96.91 GBP / 100kg,60.35 GBP / 100kg,49.87 GBP / 100kg,35.62 GBP / 100kg,34.94 GBP / 100kg,30.78 GBP / 100kg,19.89 GBP / 100kg,13.58 GBP / 100kg,"1,575.68 GBP / shipm.",45.00 EUR / shipm.,0.00 EUR / shipm.,,
CH01-EG-GR-35-,CH,GR,Greece,35,185.60 GBP / shipm.,526.19 GBP / 100kg,256.96 GBP / 100kg,141.10 GBP / 100kg,95.57 GBP / 100kg,77.55 GBP / 100kg,72.43 GBP / 100kg,66.98 GBP / 100kg,70.62 GBP / 100kg,57.81 GBP / 100kg,"9,108.80 GBP / shipm.",133.00 EUR / shipm.,33.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,10,31.62 GBP / shipm.,194.37 GBP / 100kg,50.96 GBP / 100kg,36.74 GBP / 100kg,27.44 GBP / 100kg,21.02 GBP / 100kg,16.83 GBP / 100kg,9.02 GBP / 100kg,5.95 GBP / 100kg,3.26 GBP / 100kg,436.17 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,11,17.68 GBP / shipm.,108.68 GBP / 100kg,28.50 GBP / 100kg,20.54 GBP / 100kg,15.34 GBP / 100kg,11.75 GBP / 100kg,9.41 GBP / 100kg,5.04 GBP / 100kg,3.33 GBP / 100kg,1.82 GBP / 100kg,243.88 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,14,54.74 GBP / shipm.,336.49 GBP / 100kg,88.23 GBP / 100kg,63.60 GBP / 100kg,47.50 GBP / 100kg,36.39 GBP / 100kg,29.14 GBP / 100kg,15.62 GBP / 100kg,10.30 GBP / 100kg,5.64 GBP / 100kg,755.09 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,15,62.22 GBP / shipm.,382.47 GBP / 100kg,100.28 GBP / 100kg,72.29 GBP / 100kg,53.99 GBP / 100kg,41.36 GBP / 100kg,33.12 GBP / 100kg,17.75 GBP / 100kg,11.71 GBP / 100kg,6.41 GBP / 100kg,858.27 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,16,24.14 GBP / shipm.,148.39 GBP / 100kg,38.91 GBP / 100kg,28.05 GBP / 100kg,20.95 GBP / 100kg,16.05 GBP / 100kg,12.85 GBP / 100kg,6.89 GBP / 100kg,4.54 GBP / 100kg,2.49 GBP / 100kg,332.99 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,17,38.08 GBP / shipm.,234.08 GBP / 100kg,61.38 GBP / 100kg,44.24 GBP / 100kg,33.04 GBP / 100kg,25.31 GBP / 100kg,20.27 GBP / 100kg,10.86 GBP / 100kg,7.17 GBP / 100kg,3.92 GBP / 100kg,525.28 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,19,24.14 GBP / shipm.,148.39 GBP / 100kg,38.91 GBP / 100kg,28.05 GBP / 100kg,20.95 GBP / 100kg,16.05 GBP / 100kg,12.85 GBP / 100kg,6.89 GBP / 100kg,4.54 GBP / 100kg,2.49 GBP / 100kg,332.99 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,20,49.30 GBP / shipm.,303.05 GBP / 100kg,79.46 GBP / 100kg,57.28 GBP / 100kg,42.78 GBP / 100kg,32.77 GBP / 100kg,26.25 GBP / 100kg,14.07 GBP / 100kg,9.28 GBP / 100kg,5.08 GBP / 100kg,680.05 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,20,32.64 GBP / shipm.,200.64 GBP / 100kg,52.61 GBP / 100kg,37.92 GBP / 100kg,28.32 GBP / 100kg,21.70 GBP / 100kg,17.38 GBP / 100kg,9.31 GBP / 100kg,6.14 GBP / 100kg,3.36 GBP / 100kg,450.24 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,21,19.04 GBP / shipm.,117.04 GBP / 100kg,30.69 GBP / 100kg,22.12 GBP / 100kg,16.52 GBP / 100kg,12.66 GBP / 100kg,10.14 GBP / 100kg,5.43 GBP / 100kg,3.58 GBP / 100kg,1.96 GBP / 100kg,262.64 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,22,30.60 GBP / shipm.,188.10 GBP / 100kg,49.32 GBP / 100kg,35.55 GBP / 100kg,26.55 GBP / 100kg,20.34 GBP / 100kg,16.29 GBP / 100kg,8.73 GBP / 100kg,5.76 GBP / 100kg,3.15 GBP / 100kg,422.10 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,23,34.34 GBP / shipm.,211.09 GBP / 100kg,55.35 GBP / 100kg,39.90 GBP / 100kg,29.80 GBP / 100kg,22.83 GBP / 100kg,18.28 GBP / 100kg,9.80 GBP / 100kg,6.46 GBP / 100kg,3.54 GBP / 100kg,473.69 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,24,59.16 GBP / shipm.,363.66 GBP / 100kg,95.35 GBP / 100kg,68.73 GBP / 100kg,51.33 GBP / 100kg,39.32 GBP / 100kg,31.49 GBP / 100kg,16.88 GBP / 100kg,11.14 GBP / 100kg,6.09 GBP / 100kg,816.06 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,25,19.72 GBP / shipm.,121.22 GBP / 100kg,31.78 GBP / 100kg,22.91 GBP / 100kg,17.11 GBP / 100kg,13.11 GBP / 100kg,10.50 GBP / 100kg,5.63 GBP / 100kg,3.71 GBP / 100kg,2.03 GBP / 100kg,272.02 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,26,48.96 GBP / shipm.,300.96 GBP / 100kg,78.91 GBP / 100kg,56.88 GBP / 100kg,42.48 GBP / 100kg,32.54 GBP / 100kg,26.06 GBP / 100kg,13.97 GBP / 100kg,9.22 GBP / 100kg,5.04 GBP / 100kg,675.36 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,26,68.00 GBP / shipm.,418.00 GBP / 100kg,109.60 GBP / 100kg,79.00 GBP / 100kg,59.00 GBP / 100kg,45.20 GBP / 100kg,36.20 GBP / 100kg,19.40 GBP / 100kg,12.80 GBP / 100kg,7.00 GBP / 100kg,938.00 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,27,58.82 GBP / shipm.,361.57 GBP / 100kg,94.80 GBP / 100kg,68.34 GBP / 100kg,51.04 GBP / 100kg,39.10 GBP / 100kg,31.31 GBP / 100kg,16.78 GBP / 100kg,11.07 GBP / 100kg,6.06 GBP / 100kg,811.37 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,28,29.58 GBP / shipm.,181.83 GBP / 100kg,47.68 GBP / 100kg,34.37 GBP / 100kg,25.67 GBP / 100kg,19.66 GBP / 100kg,15.75 GBP / 100kg,8.44 GBP / 100kg,5.57 GBP / 100kg,3.05 GBP / 100kg,408.03 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,29,43.86 GBP / shipm.,269.61 GBP / 100kg,70.69 GBP / 100kg,50.96 GBP / 100kg,38.06 GBP / 100kg,29.15 GBP / 100kg,23.35 GBP / 100kg,12.51 GBP / 100kg,8.26 GBP / 100kg,4.52 GBP / 100kg,605.01 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,31,40.46 GBP / shipm.,248.71 GBP / 100kg,65.21 GBP / 100kg,47.01 GBP / 100kg,35.11 GBP / 100kg,26.89 GBP / 100kg,21.54 GBP / 100kg,11.54 GBP / 100kg,7.62 GBP / 100kg,4.17 GBP / 100kg,558.11 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,32,42.84 GBP / shipm.,263.34 GBP / 100kg,69.05 GBP / 100kg,49.77 GBP / 100kg,37.17 GBP / 100kg,28.48 GBP / 100kg,22.81 GBP / 100kg,12.22 GBP / 100kg,8.06 GBP / 100kg,4.41 GBP / 100kg,590.94 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,33,58.82 GBP / shipm.,361.57 GBP / 100kg,94.80 GBP / 100kg,68.34 GBP / 100kg,51.04 GBP / 100kg,39.10 GBP / 100kg,31.31 GBP / 100kg,16.78 GBP / 100kg,11.07 GBP / 100kg,6.06 GBP / 100kg,811.37 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,34,43.86 GBP / shipm.,269.61 GBP / 100kg,70.69 GBP / 100kg,50.96 GBP / 100kg,38.06 GBP / 100kg,29.15 GBP / 100kg,23.35 GBP / 100kg,12.51 GBP / 100kg,8.26 GBP / 100kg,4.52 GBP / 100kg,605.01 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,35,67.66 GBP / shipm.,415.91 GBP / 100kg,109.05 GBP / 100kg,78.61 GBP / 100kg,58.71 GBP / 100kg,44.97 GBP / 100kg,36.02 GBP / 100kg,19.30 GBP / 100kg,12.74 GBP / 100kg,6.97 GBP / 100kg,933.31 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,36,40.12 GBP / shipm.,246.62 GBP / 100kg,64.66 GBP / 100kg,46.61 GBP / 100kg,34.81 GBP / 100kg,26.67 GBP / 100kg,21.36 GBP / 100kg,11.45 GBP / 100kg,7.55 GBP / 100kg,4.13 GBP / 100kg,553.42 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,37,39.10 GBP / shipm.,240.35 GBP / 100kg,63.02 GBP / 100kg,45.43 GBP / 100kg,33.93 GBP / 100kg,25.99 GBP / 100kg,20.82 GBP / 100kg,11.16 GBP / 100kg,7.36 GBP / 100kg,4.03 GBP / 100kg,539.35 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,38,40.12 GBP / shipm.,246.62 GBP / 100kg,64.66 GBP / 100kg,46.61 GBP / 100kg,34.81 GBP / 100kg,26.67 GBP / 100kg,21.36 GBP / 100kg,11.45 GBP / 100kg,7.55 GBP / 100kg,4.13 GBP / 100kg,553.42 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,39,21.08 GBP / shipm.,129.58 GBP / 100kg,33.98 GBP / 100kg,24.49 GBP / 100kg,18.29 GBP / 100kg,14.01 GBP / 100kg,11.22 GBP / 100kg,6.01 GBP / 100kg,3.97 GBP / 100kg,2.17 GBP / 100kg,290.78 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,41,56.78 GBP / shipm.,349.03 GBP / 100kg,91.52 GBP / 100kg,65.97 GBP / 100kg,49.27 GBP / 100kg,37.74 GBP / 100kg,30.23 GBP / 100kg,16.20 GBP / 100kg,10.69 GBP / 100kg,5.85 GBP / 100kg,783.23 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,42,27.20 GBP / shipm.,167.20 GBP / 100kg,43.84 GBP / 100kg,31.60 GBP / 100kg,23.60 GBP / 100kg,18.08 GBP / 100kg,14.48 GBP / 100kg,7.76 GBP / 100kg,5.12 GBP / 100kg,2.80 GBP / 100kg,375.20 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,44,30.26 GBP / shipm.,186.01 GBP / 100kg,48.77 GBP / 100kg,35.16 GBP / 100kg,26.26 GBP / 100kg,20.11 GBP / 100kg,16.11 GBP / 100kg,8.63 GBP / 100kg,5.70 GBP / 100kg,3.12 GBP / 100kg,417.41 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,45,23.46 GBP / shipm.,144.21 GBP / 100kg,37.81 GBP / 100kg,27.26 GBP / 100kg,20.36 GBP / 100kg,15.59 GBP / 100kg,12.49 GBP / 100kg,6.69 GBP / 100kg,4.42 GBP / 100kg,2.42 GBP / 100kg,323.61 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,46,51.68 GBP / shipm.,317.68 GBP / 100kg,83.30 GBP / 100kg,60.04 GBP / 100kg,44.84 GBP / 100kg,34.35 GBP / 100kg,27.51 GBP / 100kg,14.74 GBP / 100kg,9.73 GBP / 100kg,5.32 GBP / 100kg,712.88 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,47,67.32 GBP / shipm.,413.82 GBP / 100kg,108.50 GBP / 100kg,78.21 GBP / 100kg,58.41 GBP / 100kg,44.75 GBP / 100kg,35.84 GBP / 100kg,19.21 GBP / 100kg,12.67 GBP / 100kg,6.93 GBP / 100kg,928.62 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,48,50.32 GBP / shipm.,309.32 GBP / 100kg,81.10 GBP / 100kg,58.46 GBP / 100kg,43.66 GBP / 100kg,33.45 GBP / 100kg,26.79 GBP / 100kg,14.36 GBP / 100kg,9.47 GBP / 100kg,5.18 GBP / 100kg,694.12 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,49,53.04 GBP / shipm.,326.04 GBP / 100kg,85.49 GBP / 100kg,61.62 GBP / 100kg,46.02 GBP / 100kg,35.26 GBP / 100kg,28.24 GBP / 100kg,15.13 GBP / 100kg,9.98 GBP / 100kg,5.46 GBP / 100kg,731.64 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
FR01-EG-CH-30-,FR01/FRB1,CH,Switzerland,50,58.48 GBP / shipm.,359.48 GBP / 100kg,94.26 GBP / 100kg,67.94 GBP / 100kg,50.74 GBP / 100kg,38.87 GBP / 100kg,31.13 GBP / 100kg,16.68 GBP / 100kg,11.01 GBP / 100kg,6.02 GBP / 100kg,806.68 GBP / shipm.,47.00 EUR / shipm.,36.00 EUR / shipm.,,
